timestamp,level,node,file_line,topics,message
1758762176.0335166,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1564 1553 1577
1758762176.0355182,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1564 1553 1577
1758762176.0371397,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1564 1553 1577
1758762176.0393357,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1564 1553 1577
1758762176.040533,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1564 1553 1577
1758762176.0412152,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.0437124,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1564 1553 1577
1758762176.0453687,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1588 1558 1554 1584
1758762176.0470717,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.0493948,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.051562,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.02, yaw = -1.15"
1758762176.0534093,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.02, yaw = -1.15"
1758762176.0555248,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.0486205,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1588 1558 1554 1584
1758762176.0533009,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1588 1558 1554 1584
1758762176.0577307,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.0607874,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.0576792,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1579 1563 1563 1579
1758762176.062769,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.00, yaw = -1.15"
1758762176.0651517,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.0648203,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1576 1579 1566 1563
1758762176.067796,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1576 1579 1566 1563
1758762176.069321,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.01, yaw = -1.15"
1758762176.0716124,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = 0.01, yaw = -1.15"
1758762176.0728664,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1575 1577 1567 1565
1758762176.0745103,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = 0.00, yaw = -1.15"
1758762176.0752935,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1575 1577 1567 1565
1758762176.0765245,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1575 1577 1567 1565
1758762176.0783043,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.00, yaw = -1.15"
1758762176.0778632,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1575 1577 1567 1565
1758762176.0805752,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1552 1560 1589 1582
1758762176.0819576,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1552 1560 1589 1582
1758762176.0821946,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.00, yaw = -1.15"
1758762176.0856206,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.00, yaw = -1.15"
1758762176.08497,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1576 1579 1566 1563
1758762176.086854,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1576 1579 1566 1563
1758762176.0891283,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.01, yaw = -1.15"
1758762176.0900154,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1645 1495 1497 1647
1758762176.091292,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1645 1495 1497 1647
1758762176.0932696,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1560 1571 1582 1571
1758762176.09479,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1560 1571 1582 1571
1758762176.0962894,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.01, yaw = -1.15"
1758762176.0959795,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1560 1571 1582 1571
1758762176.0980492,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1560 1571 1582 1571
1758762176.099321,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1560 1571 1582 1571
1758762176.101955,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1560 1571 1582 1571
1758762176.0998077,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.01, yaw = -1.15"
1758762176.1043036,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1560 1571 1582 1571
1758762176.1061888,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.01, yaw = -1.15"
1758762176.1069138,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1578 1576 1564 1566
1758762176.110555,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1578 1576 1564 1566
1758762176.1103144,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.01, yaw = -1.15"
1758762176.1117327,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1578 1575 1564 1567
1758762176.1137793,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.01, yaw = -1.15"
1758762176.1162953,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1578 1575 1564 1567
1758762176.1179483,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.01, yaw = -1.15"
1758762176.1172934,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1588 1575 1554 1567
1758762176.1213112,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.01, yaw = -1.15"
1758762176.1209753,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1582 1587 1560 1555
1758762176.1243844,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1582 1587 1560 1555
1758762176.1253157,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.01, yaw = -1.15"
1758762176.1269596,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1582 1587 1560 1555
1758762176.1283455,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.15"
1758762176.131404,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.15"
1758762176.1328897,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1582 1587 1560 1555
1758762176.1334238,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.15"
1758762176.136206,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.01, yaw = -1.15"
1758762176.1382482,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.01, yaw = -1.15"
1758762176.1405485,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1558 1547 1584 1594
1758762176.141212,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.02, yaw = -1.14"
1758762176.143831,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.14"
1758762176.1466358,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.01, yaw = -1.14"
1758762176.1481557,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1579 1575 1563 1567
1758762176.1497254,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.14"
1758762176.1510787,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1569 1591 1573 1551
1758762176.1537974,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.14"
1758762176.153113,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1578 1575 1564 1566
1758762176.1567893,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1578 1575 1564 1566
1758762176.1579163,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1582 1553 1560
1758762176.159169,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.02, yaw = -1.14"
1758762176.1617608,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.05, pitch = -0.02, yaw = -1.14"
1758762176.1611578,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1589 1582 1553 1560
1758762176.1643686,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1606 1573 1535 1569
1758762176.1658351,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.14"
1758762176.1674242,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1606 1573 1535 1569
1758762176.1698258,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.02, yaw = -1.14"
1758762176.16967,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1546 1546 1596 1596
1758762176.172916,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.03, yaw = -1.14"
1758762176.1724584,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1619 1592 1523 1550
1758762176.1752386,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1606 1593 1536 1549
1758762176.1771436,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.06, pitch = -0.04, yaw = -1.14"
1758762176.1765924,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1606 1593 1536 1549
1758762176.1804533,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1615 1564 1527 1578
1758762176.1838305,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1615 1564 1527 1578
1758762176.1855874,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1581 1575 1561 1567
1758762176.1875944,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.04, yaw = -1.14"
1758762176.1915658,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.04, yaw = -1.14"
1758762176.1904533,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1645 1490 1497 1652
1758762176.194377,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.04, yaw = -1.14"
1758762176.1967397,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.04, yaw = -1.14"
1758762176.198778,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1581 1574 1560 1568
1758762176.2015233,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.04, yaw = -1.14"
1758762176.204683,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.04, yaw = -1.14"
1758762176.203283,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1620 1561 1522 1581
1758762176.2077963,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.04, yaw = -1.14"
1758762176.207661,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1614 1592 1528 1550
1758762176.2109013,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.05, yaw = -1.14"
1758762176.2128391,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1526 1582 1616 1560
1758762176.214791,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1606 1587 1536 1555
1758762176.2153008,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.05, yaw = -1.14"
1758762176.2183502,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.04, yaw = -1.14"
1758762176.2181718,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1606 1587 1536 1555
1758762176.2216787,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.04, yaw = -1.14"
1758762176.2233624,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1594 1541 1548 1601
1758762176.2246647,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.05, yaw = -1.14"
1758762176.229041,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.05, yaw = -1.14"
1758762176.2313752,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.07, pitch = -0.05, yaw = -1.14"
1758762176.2280846,INFO,/act_mot,/home/pi/dron_ws/src/navio2/src/act_mot.cpp:51(main),/rosout,Mot_PWM: 1608 1567 1534 1575
1758762176.2341964,INFO,/imu_mpu,/home/pi/dron_ws/src/navio2/src/imu_mpu.cpp:150(main),"/rosout, /ahrs_mpu","Orientacion: roll = 0.08, pitch = -0.05, yaw = -1.14"
